Ben_Date,School_Id_Masked,Route_Index,V_rice_big,V_rice_med,V_rice_sma,W_rice_big,W_rice_med,W_rice_sma,censored,Total_Inventory_KG,Total_Returns_KG,Total_Consumption_KG,Mixed_Demand
12/8/2014,GXZ-CU1CU8CU1,25,1,1,,19.2,,,0,41.6,19.2,22.4,22.4
12/17/2014,GXZ-CU1CU8CU1,25,1,1,,,7.15,,0,41.6,7.15,34.45,34.45
2/4/2015,GXZ-CU1CU8CU1,25,1,1,,,19.64,,0,41.6,19.64,21.96,21.96
3/17/2015,GXZ-CU1CU8CU1,25,1,,1,,,,1,31,0,31,31
3/31/2015,GXZ-CU1CU8CU1,25,1,,1,,,8.33,0,31,8.33,22.67,22.67
6/19/2015,GXZ-CU1CU8CU1,25,1,,,,,,1,23.8,0,23.8,23.8
7/4/2015,GXZ-CU1CU8CU1,25,1,1,,4.1,,,0,41.6,4.1,37.5,37.5
7/7/2015,GXZ-CU1CU8CU1,25,1,1,,6.32,,,0,41.6,6.32,35.28,35.28
9/19/2015,GXZ-CU1CU8CU1,25,1,1,,,,,1,41.6,0,41.6,41.6
10/3/2015,GXZ-CU1CU8CU1,25,1,1,,,,,1,41.6,0,41.6,41.6
2/27/2016,GXZ-CU1CU8CU1,25,1,1,,,7.64,,0,41.6,7.64,33.96,33.96
6/16/2016,GXZ-CU1CU8CU1,25,1,,,6.3,,,0,23.8,6.3,17.5,17.5
8/4/2016,GXZ-CU1CU8CU1,25,1,1,,,5.15,,0,41.6,5.15,36.45,36.45
2/10/2015,GXZ-CU1CU8CU2,25,,1,,34.18,,,0,17.8,34.18,0,0
6/8/2015,GXZ-CU1CU8CU3,18,,,1,,,12.99,0,7.2,12.99,0,0
6/9/2015,GXZ-CU1CU8CU3,18,,,1,,,5.27,0,7.2,5.27,1.93,1.93
9/3/2015,GXZ-CU1CU8CU3,18,,1,,,14.1,,0,17.8,14.1,3.7,3.7
9/12/2015,GXZ-CU1CU8CU3,18,,1,,,22.85,,0,17.8,22.85,0,0
12/5/2015,GXZ-CU1CU8CU3,18,,1,,,7.74,,0,17.8,7.74,10.06,10.06
12/12/2015,GXZ-CU1CU8CU3,18,,1,,,3.28,,0,17.8,3.28,14.52,14.52
2/10/2015,GXZ-CU1CU8CU4,18,1,,1,,,8.58,0,31,8.58,22.42,22.42
7/13/2015,GXZ-CU1CU8CU4,18,1,1,,5.76,,,0,41.6,5.76,35.84,35.84
7/16/2015,GXZ-CU1CU8CU4,18,1,1,,8.13,,,0,41.6,8.13,33.47,33.47
7/27/2015,GXZ-CU1CU8CU4,18,1,1,,23.38,,,0,41.6,23.38,18.22,18.22
8/8/2015,GXZ-CU1CU8CU4,18,1,1,,,7.35,,0,41.6,7.35,34.25,34.25
8/22/2015,GXZ-CU1CU8CU4,18,1,1,,,6.57,,0,41.6,6.57,35.03,35.03
9/3/2015,GXZ-CU1CU8CU4,18,1,1,,21,,,0,41.6,21,20.6,20.6
9/18/2015,GXZ-CU1CU8CU4,18,1,1,,,,,1,41.6,0,41.6,41.6
10/17/2015,GXZ-CU1CU8CU4,18,1,1,,,14.78,,0,41.6,14.78,26.82,26.82
3/26/2016,GXZ-CU1CU8CU4,18,1,1,,,18.1,,0,41.6,18.1,23.5,23.5
8/4/2016,GXZ-CU1CU8CU4,18,1,1,,,6.25,,0,41.6,6.25,35.35,35.35
8/30/2016,GXZ-CU1CU8CU4,18,1,,,8.7,,,0,23.8,8.7,15.1,15.1
9/7/2016,GXZ-CU1CU8CU4,18,2,,,14.5,,,0,47.6,14.5,33.1,33.1
9/29/2016,GXZ-CU1CU8CU4,18,1,1,,27.25,,,0,41.6,27.25,14.35,14.35
10/19/2016,GXZ-CU1CU8CU4,18,1,1,,,6.3,,0,41.6,6.3,35.3,35.3
11/18/2016,GXZ-CU1CU8CU4,18,,1,,,,13.2,0,17.8,13.2,4.6,4.6
11/19/2016,GXZ-CU1CU8CU4,18,,1,,,18.1,,0,17.8,18.1,0,0
7/11/2015,GXZ-CU1CU8CU5,34,,,1,,,10.22,0,7.2,10.22,0,0
11/30/2015,GXZ-CU1CU8CU5,34,,1,,,9.3,,0,17.8,9.3,8.5,8.5
7/27/2015,GXZ-CU1CU8CU6,34,,1,,,15.6,,0,17.8,15.6,2.2,2.2
11/7/2015,GXZ-CU1CU8CU6,34,,,1,,,7.16,0,7.2,7.16,0.04,0.04
1/5/2016,GXZ-CU1CU8CU6,34,,1,,,3.91,,0,17.8,3.91,13.89,13.89
1/11/2016,GXZ-CU1CU8CU6,34,,1,,,8.1,,0,17.8,8.1,9.7,9.7
4/16/2016,GXZ-CU1CU8CU6,34,,,1,,,6.3,0,7.2,6.3,0.9,0.9
8/13/2016,GXZ-CU1CU8CU6,34,,1,,,6.25,,0,17.8,6.25,11.55,11.55
11/18/2016,GXZ-CU1CU8CU6,34,,,1,,,13.2,0,7.2,13.2,0,0
12/5/2014,GXZ-CU1CU9,16,,1,,,,,1,17.8,0,17.8,17.8
12/19/2014,GXZ-CU1CU9,16,1,,,,,,1,23.8,0,23.8,23.8
12/23/2014,GXZ-CU1CU9,16,2,,,14.1,,,0,47.6,14.1,33.5,33.5
12/29/2014,GXZ-CU1CU9,16,1,,,,,,1,23.8,0,23.8,23.8
1/6/2015,GXZ-CU1CU9,16,1,,,,,,1,23.8,0,23.8,23.8
1/9/2015,GXZ-CU1CU9,16,1,,,,,,1,23.8,0,23.8,23.8
2/2/2015,GXZ-CU1CU9,16,1,,,11.04,,,0,23.8,11.04,12.76,12.76
2/3/2015,GXZ-CU1CU9,16,1,,,,,,1,23.8,0,23.8,23.8
2/7/2015,GXZ-CU1CU9,16,1,,,,,,1,23.8,0,23.8,23.8
2/13/2015,GXZ-CU1CU9,16,1,,,,,,1,23.8,0,23.8,23.8
2/27/2015,GXZ-CU1CU9,34,,,1,,,,1,7.2,0,7.2,7.2
3/4/2015,GXZ-CU1CU9,34,,,1,,,5.54,0,7.2,5.54,1.66,1.66
3/10/2015,GXZ-CU1CU9,34,,,1,,,,1,7.2,0,7.2,7.2
3/13/2015,GXZ-CU1CU9,34,,,1,,,,1,7.2,0,7.2,7.2
3/20/2015,GXZ-CU1CU9,34,,,1,,,,1,7.2,0,7.2,7.2
3/25/2015,GXZ-CU1CU9,34,,,1,,,4.13,0,7.2,4.13,3.07,3.07
3/26/2015,GXZ-CU1CU9,34,,,1,,,7.04,0,7.2,7.04,0.16,0.16
6/8/2015,GXZ-CU1CU9,16,,,1,,,11.48,0,7.2,11.48,0,0
6/10/2015,GXZ-CU1CU9,16,,,1,,,5.52,0,7.2,5.52,1.68,1.68
7/27/2015,GXZ-CU1CU9,34,,,1,,,12.54,0,7.2,12.54,0,0
8/1/2015,GXZ-CU1CU9,16,1,,,5.72,,,0,23.8,5.72,18.08,18.08
9/7/2015,GXZ-CU1CU9,16,1,1,,8.12,,,0,41.6,8.12,33.48,33.48
11/6/2015,GXZ-CU1CU9,16,1,,,4.84,,,0,23.8,4.84,18.96,18.96
12/18/2015,GXZ-CU1CU9,16,1,,,4.03,,,0,23.8,4.03,19.77,19.77
12/18/2014,GXZ-CU2,16,,1,1,,,,1,25,0,25,25
12/19/2014,GXZ-CU2,16,,1,1,,,,1,25,0,25,25
12/27/2014,GXZ-CU2,16,,1,1,,,,1,25,0,25,25
1/12/2015,GXZ-CU2,16,,1,1,,12.16,,0,25,12.16,12.84,12.84
2/11/2015,GXZ-CU2,16,,1,1,,,3.78,0,25,3.78,21.22,21.22
2/19/2015,GXZ-CU2,16,,1,1,,,5.3,0,25,5.3,19.7,19.7
3/27/2015,GXZ-CU2,16,,1,1,,,,1,25,0,25,25
3/31/2015,GXZ-CU2,16,,1,1,,,,1,25,0,25,25
6/12/2015,GXZ-CU2,16,,1,,,,,1,17.8,0,17.8,17.8
7/20/2015,GXZ-CU2,16,,1,1,5.25,,,0,25,5.25,19.75,19.75
10/2/2016,GXZ-CU2,16,,1,,,13.2,,0,17.8,13.2,4.6,4.6
12/19/2014,GXZ-CU2CU0,34,,1,,,,,1,17.8,0,17.8,17.8
1/28/2015,GXZ-CU2CU0,16,1,,,,,,1,23.8,0,23.8,23.8
1/31/2015,GXZ-CU2CU0,16,1,,,,,,1,23.8,0,23.8,23.8
2/2/2015,GXZ-CU2CU0,16,1,,,9.6,,,0,23.8,9.6,14.2,14.2
2/7/2015,GXZ-CU2CU0,16,1,,,,,,1,23.8,0,23.8,23.8
2/12/2015,GXZ-CU2CU0,16,1,,,,,,1,23.8,0,23.8,23.8
2/26/2015,GXZ-CU2CU0,16,1,,,,,,1,23.8,0,23.8,23.8
2/27/2015,GXZ-CU2CU0,16,1,,,,,,1,23.8,0,23.8,23.8
3/2/2015,GXZ-CU2CU0,16,1,,,12.42,,,0,23.8,12.42,11.38,11.38
3/10/2015,GXZ-CU2CU0,16,1,,,14.12,,,0,23.8,14.12,9.68,9.68
3/13/2015,GXZ-CU2CU0,16,1,,,,,,1,23.8,0,23.8,23.8
3/17/2015,GXZ-CU2CU0,16,1,,,14.28,,,0,23.8,14.28,9.52,9.52
3/20/2015,GXZ-CU2CU0,16,1,,,,,,1,23.8,0,23.8,23.8
3/31/2015,GXZ-CU2CU0,16,1,,,,,,1,23.8,0,23.8,23.8
6/8/2015,GXZ-CU2CU0,16,,,1,,,9.67,0,7.2,9.67,0,0
6/26/2015,GXZ-CU2CU0,16,1,,,7.33,,,0,23.8,7.33,16.47,16.47
6/29/2015,GXZ-CU2CU0,16,1,,,,,,1,23.8,0,23.8,23.8
7/2/2015,GXZ-CU2CU0,16,1,,,7.82,,,0,23.8,7.82,15.98,15.98
7/17/2015,GXZ-CU2CU0,16,1,,,,,,1,23.8,0,23.8,23.8
7/24/2015,GXZ-CU2CU0,16,1,,,9.93,,,0,23.8,9.93,13.87,13.87
8/10/2015,GXZ-CU2CU0,16,1,,,6.99,,,0,23.8,6.99,16.81,16.81
9/18/2015,GXZ-CU2CU0,16,1,,,,,,1,23.8,0,23.8,23.8
9/21/2015,GXZ-CU2CU0,16,1,,,10.26,,,0,23.8,10.26,13.54,13.54
10/26/2015,GXZ-CU2CU0,16,1,,,,,,1,23.8,0,23.8,23.8
3/21/2016,GXZ-CU2CU0,16,1,,,,,,1,23.8,0,23.8,23.8
3/22/2016,GXZ-CU2CU0,16,1,,,12.4,,,0,23.8,12.4,11.4,11.4
4/6/2016,GXZ-CU2CU0,16,1,,,10.1,,,0,23.8,10.1,13.7,13.7
7/5/2016,GXZ-CU2CU0,16,,2,,,,,1,35.6,0,35.6,35.6
7/12/2016,GXZ-CU2CU0,16,,2,,,,,1,35.6,0,35.6,35.6
12/5/2014,GXZ-CU2CU1,16,,1,,,,,1,17.8,0,17.8,17.8
12/6/2014,GXZ-CU2CU1,16,,,1,,,6.73,0,7.2,6.73,0.47,0.47
12/16/2014,GXZ-CU2CU1,16,,1,,,6.13,,0,17.8,6.13,11.67,11.67
12/19/2014,GXZ-CU2CU1,16,,1,,,,,1,17.8,0,17.8,17.8
12/23/2014,GXZ-CU2CU1,16,,1,,,8.04,,0,17.8,8.04,9.76,9.76
1/8/2015,GXZ-CU2CU1,16,,1,,,,,1,17.8,0,17.8,17.8
1/9/2015,GXZ-CU2CU1,16,,1,,,,,1,17.8,0,17.8,17.8
1/22/2015,GXZ-CU2CU1,16,,1,1,,,,1,25,0,25,25
1/29/2015,GXZ-CU2CU1,16,,1,1,,,,1,25,0,25,25
2/2/2015,GXZ-CU2CU1,16,,1,,,6.7,,0,17.8,6.7,11.1,11.1
2/6/2015,GXZ-CU2CU1,16,,1,,,,,1,17.8,0,17.8,17.8
2/19/2015,GXZ-CU2CU1,16,,1,,,,,1,17.8,0,17.8,17.8
2/26/2015,GXZ-CU2CU1,16,,1,,,,,1,17.8,0,17.8,17.8
3/2/2015,GXZ-CU2CU1,16,,1,,,,,1,17.8,0,17.8,17.8
3/24/2015,GXZ-CU2CU1,16,,1,,,9.67,,0,17.8,9.67,8.13,8.13
3/27/2015,GXZ-CU2CU1,16,,1,,,,,1,17.8,0,17.8,17.8
6/8/2015,GXZ-CU2CU1,16,,,1,,,13.49,0,7.2,13.49,0,0
6/23/2015,GXZ-CU2CU1,16,,1,,,4.27,,0,17.8,4.27,13.53,13.53
12/8/2015,GXZ-CU2CU1,16,,1,,,4.82,,0,17.8,4.82,12.98,12.98
12/11/2015,GXZ-CU2CU1,16,,1,,,3.17,,0,17.8,3.17,14.63,14.63
7/2/2016,GXZ-CU2CU1,16,,1,,,,,1,17.8,0,17.8,17.8
7/5/2016,GXZ-CU2CU1,16,,1,,,,,1,17.8,0,17.8,17.8
7/7/2016,GXZ-CU2CU1,16,,1,,,21.6,,0,17.8,21.6,0,0
7/8/2016,GXZ-CU2CU1,16,,1,,,,,1,17.8,0,17.8,17.8
11/19/2016,GXZ-CU2CU1,16,,,1,,,7.1,0,7.2,7.1,0.1,0.1
1/10/2015,GXZ-CU2CU2,16,,1,,,,,1,17.8,0,17.8,17.8
1/30/2015,GXZ-CU2CU2,16,1,,,,,,1,23.8,0,23.8,23.8
1/8/2015,GXZ-CU2CU3,15,,1,,,,,1,17.8,0,17.8,17.8
1/30/2015,GXZ-CU2CU3,15,,1,,,,,1,17.8,0,17.8,17.8
2/9/2015,GXZ-CU2CU3,15,,1,,,6.82,,0,17.8,6.82,10.98,10.98
2/10/2015,GXZ-CU2CU3,15,,1,,,5.86,,0,17.8,5.86,11.94,11.94
2/24/2015,GXZ-CU2CU3,15,,1,,,,,1,17.8,0,17.8,17.8
2/27/2015,GXZ-CU2CU3,15,,1,,,7.82,,0,17.8,7.82,9.98,9.98
3/2/2015,GXZ-CU2CU3,15,,1,,,9.88,,0,17.8,9.88,7.92,7.92
3/17/2015,GXZ-CU2CU3,15,,1,,,7.36,,0,17.8,7.36,10.44,10.44
10/1/2015,GXZ-CU2CU3,15,,1,,,5.71,,0,17.8,5.71,12.09,12.09
10/10/2015,GXZ-CU2CU3,15,,1,,,5.52,,0,17.8,5.52,12.28,12.28
10/16/2015,GXZ-CU2CU3,15,,1,,,4.83,,0,17.8,4.83,12.97,12.97
10/17/2015,GXZ-CU2CU3,15,,1,,,5.01,,0,17.8,5.01,12.79,12.79
10/19/2015,GXZ-CU2CU3,15,,1,,,5.2,,0,17.8,5.2,12.6,12.6
3/11/2016,GXZ-CU2CU3,15,,1,,,4.82,,0,17.8,4.82,12.98,12.98
3/29/2016,GXZ-CU2CU3,15,,1,,,4.1,,0,17.8,4.1,13.7,13.7
6/6/2016,GXZ-CU2CU3,15,,,1,,,3.5,0,7.2,3.5,3.7,3.7
7/7/2016,GXZ-CU2CU3,15,,1,,,7.6,,0,17.8,7.6,10.2,10.2
7/16/2016,GXZ-CU2CU3,15,,1,,,8.32,,0,17.8,8.32,9.48,9.48
8/10/2016,GXZ-CU2CU3,15,,1,,,8.9,,0,17.8,8.9,8.9,8.9
10/5/2016,GXZ-CU2CU3,15,,1,,,,,1,17.8,0,17.8,17.8
11/18/2016,GXZ-CU2CU3,15,,,1,,,,1,7.2,0,7.2,7.2
12/5/2014,GXZ-CU2CU4,16,2,,,,,,1,47.6,0,47.6,47.6
12/9/2014,GXZ-CU2CU4,16,2,,,,,,1,47.6,0,47.6,47.6
12/11/2014,GXZ-CU2CU4,16,2,,,,,,1,47.6,0,47.6,47.6
12/16/2014,GXZ-CU2CU4,16,2,,,8.74,,,0,47.6,8.74,38.86,38.86
12/19/2014,GXZ-CU2CU4,16,2,,,,,,1,47.6,0,47.6,47.6
12/20/2014,GXZ-CU2CU4,16,2,,,,,,1,47.6,0,47.6,47.6
12/30/2014,GXZ-CU2CU4,16,2,,,,,,1,47.6,0,47.6,47.6
1/9/2015,GXZ-CU2CU4,16,2,,,,,,1,47.6,0,47.6,47.6
1/12/2015,GXZ-CU2CU4,16,2,,,11.96,,,0,47.6,11.96,35.64,35.64
2/3/2015,GXZ-CU2CU4,16,2,,,,,,1,47.6,0,47.6,47.6
2/4/2015,GXZ-CU2CU4,16,2,,,,,,1,47.6,0,47.6,47.6
2/7/2015,GXZ-CU2CU4,16,2,,,14.76,,,0,47.6,14.76,32.84,32.84
2/7/2015,GXZ-CU2CU4,16,2,,,,,,1,47.6,0,47.6,47.6
2/25/2015,GXZ-CU2CU4,16,2,,,,,,1,47.6,0,47.6,47.6
2/27/2015,GXZ-CU2CU4,16,2,,,,,,1,47.6,0,47.6,47.6
2/27/2015,GXZ-CU2CU4,16,2,,,,,,1,47.6,0,47.6,47.6
2/28/2015,GXZ-CU2CU4,16,2,,,,,,1,47.6,0,47.6,47.6
3/2/2015,GXZ-CU2CU4,16,2,,,,,,1,47.6,0,47.6,47.6
3/3/2015,GXZ-CU2CU4,16,2,,,,,,1,47.6,0,47.6,47.6
3/7/2015,GXZ-CU2CU4,16,2,,,,,,1,47.6,0,47.6,47.6
3/20/2015,GXZ-CU2CU4,16,2,,,,,,1,47.6,0,47.6,47.6
3/25/2015,GXZ-CU2CU4,16,2,,,9.62,,,0,47.6,9.62,37.98,37.98
3/27/2015,GXZ-CU2CU4,16,2,,,,,,1,47.6,0,47.6,47.6
3/27/2015,GXZ-CU2CU4,16,2,,,,,,1,47.6,0,47.6,47.6
3/31/2015,GXZ-CU2CU4,16,2,,,,,,1,47.6,0,47.6,47.6
6/8/2015,GXZ-CU2CU4,16,,1,,,,,1,17.8,0,17.8,17.8
6/12/2015,GXZ-CU2CU4,16,2,,,,,,1,47.6,0,47.6,47.6
6/18/2015,GXZ-CU2CU4,16,2,,,7.82,,,0,47.6,7.82,39.78,39.78
9/18/2015,GXZ-CU2CU4,16,2,,,,,,1,47.6,0,47.6,47.6
9/21/2015,GXZ-CU2CU4,16,2,,,9.71,,,0,47.6,9.71,37.89,37.89
9/29/2015,GXZ-CU2CU4,16,2,,,8.11,,,0,47.6,8.11,39.49,39.49
10/5/2015,GXZ-CU2CU4,16,2,,,,,,1,47.6,0,47.6,47.6
12/1/2015,GXZ-CU2CU4,16,,1,1,,4.78,,0,25,4.78,20.22,20.22
12/17/2015,GXZ-CU2CU4,16,2,,,5.76,,,0,47.6,5.76,41.84,41.84
3/21/2016,GXZ-CU2CU4,16,1,,,10.2,,,0,23.8,10.2,13.6,13.6
3/21/2016,GXZ-CU2CU4,16,1,,,,,,1,23.8,0,23.8,23.8
3/22/2016,GXZ-CU2CU4,16,2,,,10.2,,,0,47.6,10.2,37.4,37.4
7/2/2016,GXZ-CU2CU4,16,1,,,,,,1,23.8,0,23.8,23.8
7/2/2016,GXZ-CU2CU4,16,1,,,,,,1,23.8,0,23.8,23.8
7/7/2016,GXZ-CU2CU4,16,,2,,,,,1,35.6,0,35.6,35.6
7/8/2016,GXZ-CU2CU4,16,1,,,,,,1,23.8,0,23.8,23.8
7/8/2016,GXZ-CU2CU4,16,1,,,,,,1,23.8,0,23.8,23.8
7/12/2016,GXZ-CU2CU4,16,2,,,18.5,,,0,47.6,18.5,29.1,29.1
8/10/2016,GXZ-CU2CU4,16,2,,,9.45,,,0,47.6,9.45,38.15,38.15
8/19/2016,GXZ-CU2CU4,16,1,1,,10.25,,,0,41.6,10.25,31.35,31.35
10/8/2016,GXZ-CU2CU4,16,1,,,14.1,,,0,23.8,14.1,9.7,9.7
11/25/2016,GXZ-CU2CU4,16,2,,,,,,1,47.6,0,47.6,47.6
12/19/2014,GXZ-CU2CU5,16,,1,,,,,1,17.8,0,17.8,17.8
12/23/2014,GXZ-CU2CU5,16,,1,,,,,1,17.8,0,17.8,17.8
1/8/2015,GXZ-CU2CU5,16,,1,,,,,1,17.8,0,17.8,17.8
1/10/2015,GXZ-CU2CU5,16,,1,,,7.96,,0,17.8,7.96,9.84,9.84
2/27/2015,GXZ-CU2CU5,16,,1,,,,,1,17.8,0,17.8,17.8
3/14/2015,GXZ-CU2CU5,16,,1,,,,,1,17.8,0,17.8,17.8
3/30/2015,GXZ-CU2CU5,16,,1,,,,,1,17.8,0,17.8,17.8
6/8/2015,GXZ-CU2CU5,16,,1,,,,,1,17.8,0,17.8,17.8
6/9/2015,GXZ-CU2CU5,16,,1,,,,,1,17.8,0,17.8,17.8
11/5/2015,GXZ-CU2CU5,16,,1,,,5,,0,17.8,5,12.8,12.8
12/5/2014,GXZ-CU2CU6,16,1,1,,,,,1,41.6,0,41.6,41.6
12/6/2014,GXZ-CU2CU6,16,1,,,,,,1,23.8,0,23.8,23.8
12/16/2014,GXZ-CU2CU6,16,1,1,,,,,1,41.6,0,41.6,41.6
1/6/2015,GXZ-CU2CU6,16,1,1,,8.51,,,0,41.6,8.51,33.09,33.09
1/8/2015,GXZ-CU2CU6,16,1,1,,,,,1,41.6,0,41.6,41.6
1/12/2015,GXZ-CU2CU6,16,1,1,,,,,1,41.6,0,41.6,41.6
1/20/2015,GXZ-CU2CU6,16,1,1,,,,,1,41.6,0,41.6,41.6
1/23/2015,GXZ-CU2CU6,16,1,1,,,,,1,41.6,0,41.6,41.6
1/27/2015,GXZ-CU2CU6,16,1,1,,,,,1,41.6,0,41.6,41.6
1/29/2015,GXZ-CU2CU6,16,1,1,,,18.58,,0,41.6,18.58,23.02,23.02
2/10/2015,GXZ-CU2CU6,16,1,,,,,,1,23.8,0,23.8,23.8
6/10/2015,GXZ-CU2CU6,16,,1,,,5.82,,0,17.8,5.82,11.98,11.98
7/13/2015,GXZ-CU2CU6,16,1,,,6.15,,,0,23.8,6.15,17.65,17.65
12/11/2014,GXZ-CU2CU9,8,,1,,,,,1,17.8,0,17.8,17.8
1/2/2015,GXZ-CU2CU9,8,,1,,,,,1,17.8,0,17.8,17.8
1/13/2015,GXZ-CU2CU9,8,,1,,,14.6,,0,17.8,14.6,3.2,3.2
2/6/2015,GXZ-CU2CU9,8,,1,,,6.12,,0,17.8,6.12,11.68,11.68
2/10/2015,GXZ-CU2CU9,8,,1,,,7.74,,0,17.8,7.74,10.06,10.06
3/2/2015,GXZ-CU2CU9,8,,1,,,,,1,17.8,0,17.8,17.8
3/4/2015,GXZ-CU2CU9,8,,1,,,7.54,,0,17.8,7.54,10.26,10.26
6/8/2015,GXZ-CU2CU9,8,,,1,,,7.94,0,7.2,7.94,0,0
7/23/2015,GXZ-CU2CU9,8,,1,,,6.15,,0,17.8,6.15,11.65,11.65
7/30/2015,GXZ-CU2CU9,8,,,1,,,6.37,0,7.2,6.37,0.83,0.83
8/22/2015,GXZ-CU2CU9,8,,,1,,,,1,7.2,0,7.2,7.2
8/24/2015,GXZ-CU2CU9,8,,,1,,,7.48,0,7.2,7.48,0,0
2/8/2016,GXZ-CU2CU9,8,,1,,,9.35,,0,17.8,9.35,8.45,8.45
3/9/2016,GXZ-CU2CU9,8,,1,1,,3.74,,0,25,3.74,21.26,21.26
4/9/2016,GXZ-CU2CU9,8,,1,1,,7.1,,0,25,7.1,17.9,17.9
4/23/2016,GXZ-CU2CU9,8,,,1,,,5.1,0,7.2,5.1,2.1,2.1
9/9/2016,GXZ-CU2CU9,8,,1,,,8.4,,0,17.8,8.4,9.4,9.4
12/20/2014,GXZ-CU3,16,,1,,,,,1,17.8,0,17.8,17.8
12/22/2014,GXZ-CU3,16,,1,,,,,1,17.8,0,17.8,17.8
6/8/2015,GXZ-CU3,16,,,1,,,,1,7.2,0,7.2,7.2
10/2/2016,GXZ-CU3,16,,1,,,13.3,,0,17.8,13.3,4.5,4.5
12/20/2014,GXZ-CU3CU0,34,,2,,,,,1,35.6,0,35.6,35.6
12/22/2014,GXZ-CU3CU0,34,,2,,,14.22,,0,35.6,14.22,21.38,21.38
12/26/2014,GXZ-CU3CU0,34,,2,,,,,1,35.6,0,35.6,35.6
1/16/2015,GXZ-CU3CU0,34,,1,,,12.4,,0,17.8,12.4,5.4,5.4
2/19/2015,GXZ-CU3CU0,34,,2,,,,,1,35.6,0,35.6,35.6
2/19/2015,GXZ-CU3CU0,34,,2,,,,,1,35.6,0,35.6,35.6
3/2/2015,GXZ-CU3CU0,34,,2,,,5.32,,0,35.6,5.32,30.28,30.28
3/3/2015,GXZ-CU3CU0,34,,2,,,,,1,35.6,0,35.6,35.6
3/25/2015,GXZ-CU3CU0,34,,2,,,13.29,,0,35.6,13.29,22.31,22.31
6/8/2015,GXZ-CU3CU0,34,,,1,,,9.43,0,7.2,9.43,0,0
7/11/2015,GXZ-CU3CU0,34,,2,,,16.63,,0,35.6,16.63,18.97,18.97
8/6/2015,GXZ-CU3CU0,34,,2,,,6.33,,0,35.6,6.33,29.27,29.27
8/28/2015,GXZ-CU3CU0,34,,2,,,9.43,,0,35.6,9.43,26.17,26.17
10/23/2015,GXZ-CU3CU0,34,,2,,,33.37,,0,35.6,33.37,2.23,2.23
1/1/2016,GXZ-CU3CU0,34,1,1,,4.57,,,0,41.6,4.57,37.03,37.03
1/19/2016,GXZ-CU3CU0,34,,2,,,14.27,,0,35.6,14.27,21.33,21.33
4/18/2016,GXZ-CU3CU0,34,,2,,,21.1,,0,35.6,21.1,14.5,14.5
4/22/2016,GXZ-CU3CU0,34,,1,,,17.84,,0,17.8,17.84,0,0
7/2/2016,GXZ-CU3CU0,34,,2,,,,,1,35.6,0,35.6,35.6
8/10/2016,GXZ-CU3CU0,34,,2,,,32.33,,0,35.6,32.33,3.27,3.27
8/11/2016,GXZ-CU3CU0,34,,2,,,15.75,,0,35.6,15.75,19.85,19.85
11/18/2016,GXZ-CU3CU0,34,,,1,,,13.1,0,7.2,13.1,0,0
1/29/2015,GXZ-CU3CU1,16,1,1,,,17.28,,0,41.6,17.28,24.32,24.32
2/12/2015,GXZ-CU3CU1,16,1,,1,,,,1,31,0,31,31
6/8/2015,GXZ-CU3CU1,16,,,1,,,14.57,0,7.2,14.57,0,0
7/10/2015,GXZ-CU3CU1,16,1,1,,,5.89,,0,41.6,5.89,35.71,35.71
8/14/2015,GXZ-CU3CU1,16,1,1,,,5.77,,0,41.6,5.77,35.83,35.83
8/14/2015,GXZ-CU3CU1,16,,1,1,,4.03,,0,25,4.03,20.97,20.97
10/29/2015,GXZ-CU3CU1,16,1,1,,,5.22,,0,41.6,5.22,36.38,36.38
10/17/2016,GXZ-CU3CU1,16,1,1,,,8.4,,0,41.6,8.4,33.2,33.2
1/15/2015,GXZ-CU3CU3,19,,1,,,18.06,,0,17.8,18.06,0,0
1/27/2015,GXZ-CU3CU3,19,1,1,,14.14,,,0,41.6,14.14,27.46,27.46
1/29/2015,GXZ-CU3CU3,13,,2,,,,,1,35.6,0,35.6,35.6
6/11/2015,GXZ-CU3CU3,13,,1,1,,,,1,25,0,25,25
6/16/2015,GXZ-CU3CU3,13,,2,,,,,1,35.6,0,35.6,35.6
6/29/2015,GXZ-CU3CU3,13,,2,,,,,1,35.6,0,35.6,35.6
8/19/2015,GXZ-CU3CU3,13,,2,,,6.72,,0,35.6,6.72,28.88,28.88
10/16/2015,GXZ-CU3CU3,13,,2,,,5.92,,0,35.6,5.92,29.68,29.68
10/19/2015,GXZ-CU3CU3,13,,2,,,3.1,,0,35.6,3.1,32.5,32.5
11/2/2015,GXZ-CU3CU3,13,,2,,,14.27,,0,35.6,14.27,21.33,21.33
1/13/2016,GXZ-CU3CU3,13,,2,,,5.27,,0,35.6,5.27,30.33,30.33
2/2/2016,GXZ-CU3CU3,13,,2,,,,,1,35.6,0,35.6,35.6
3/17/2016,GXZ-CU3CU3,13,,2,,,4.75,,0,35.6,4.75,30.85,30.85
3/26/2016,GXZ-CU3CU3,13,,2,,,16.4,,0,35.6,16.4,19.2,19.2
7/19/2016,GXZ-CU3CU3,13,,2,,,10.8,,0,35.6,10.8,24.8,24.8
7/20/2016,GXZ-CU3CU3,13,,2,,,7.8,,0,35.6,7.8,27.8,27.8
7/29/2016,GXZ-CU3CU3,13,,2,,,5.2,,0,35.6,5.2,30.4,30.4
